"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008328","ionotropic glutamate receptor complex","12/2005","41/19886",0.292682926829268,2.90288911866675,4.08417125128369,0.000519447838579739,0.00919301872463213,NA,"CACNG5/SHISA7/GRIK2/GRIN2B/GRIN2C/CPT1C/GRIN2A/GRIA2/GRIA3/GRIA1/DLG4/SHISA9",12
"GO:0032391","photoreceptor connecting cilium","12/2005","41/19886",0.292682926829268,2.90288911866675,4.08417125128369,0.000519447838579739,0.00919301872463213,NA,"NPHP1/KIF17/USH2A/IFT122/MAK/PCDHB13/RP1L1/RPGRIP1L/RPGRIP1/RP1/MYO7A/FAM161A",12
"GO:0031514","motile cilium","45/2005","271/19886",0.166051660516605,1.64693432470484,3.59066400489057,0.000560832861603642,0.00969985926546299,NA,"CFAP69/TTLL9/PMFBP1/NPHP1/DNAH2/DNAH14/SPACA9/SLC26A8/INTU/PACRG/DNAH11/CCDC181/TCTE1/DAW1/CFAP251/IFT81/DNAH3/PFKM/NME5/HAVCR1/ACTA2/LDHC/ACE/C2CD6/CFAP221/FSIP2/SAXO1/MAK/SPMIP5/DYDC1/DNAH7/SCNN1A/FBXL13/DNAH5/CABYR/CFAP74/DNAH9/AK7/IFT172/WBP2NL/SPATA6L/TEKT4/CCR6/PTCHD3/CFAP300",45
"GO:0005875","microtubule associated complex","29/2005","156/19886",0.185897435897436,1.84376878317028,3.5427972173398,0.000863010167069182,0.0145944608253255,NA,"MID1/DNAH2/DNAH14/KIF11/DNAI7/DCX/KIF17/DNAH11/KIF5C/KIF6/DNAH3/ODAD1/KIF18B/KIF15/AURKA/AURKB/EML1/BIRC5/DNAH7/KIF1A/KIF4A/KIF14/DNAH5/MEFV/KATNAL2/DNAH9/RP1/TTBK1/KIF3C",29
"GO:0045121","membrane raft","46/2005","286/19886",0.160839160839161,1.59523568700626,3.39522082966305,0.000984237671010372,0.016282714513889,NA,"AKAP5/DMD/CDH15/OLR1/GP2/ADD2/LCK/ADCY1/FAS/SELE/GASK1A/ANGPT1/CDH2/ASAH2/BVES/TLR6/PECAM1/CARD11/IRS1/MAPK3/ARID3A/ADRA1A/ADCY2/ADTRP/CDH13/MAPT/SCARB1/AKAP6/EFNA5/PROM2/TNR/KCNE1/MALL/FYB2/NFAM1/RTN4R/TRPM8/KCNA3/SLC6A4/CHRNA3/CD226/THY1/CR1/NOS1/MYOF/SLC2A4",46
"GO:0030666","endocytic vesicle membrane","35/2005","202/19886",0.173267326732673,1.71850077775857,3.43692720427007,0.00102254502844995,0.0165565269500087,NA,"WNT7B/WNT7A/DMBT1/LDLR/EREG/LRP2/HLA-F/CLEC4E/HLA-A/IL7R/TLR6/SLC15A2/CAMK2A/MARCO/FZD4/ENTPD7/GRIA2/FCGR1A/AP2A2/SCARB1/RAB11FIP1/SLC11A1/ATP7A/GRIA3/GRIA1/STON2/COLEC12/CSF3R/CD3G/HLA-DQA1/CD163/EPGN/ATP6V0D2/DLG4/MSR1",35
"GO:0098857","membrane microdomain","46/2005","287/19886",0.160278745644599,1.58967737450798,3.3694773473068,0.0010601641389859,0.0168080189535057,NA,"AKAP5/DMD/CDH15/OLR1/GP2/ADD2/LCK/ADCY1/FAS/SELE/GASK1A/ANGPT1/CDH2/ASAH2/BVES/TLR6/PECAM1/CARD11/IRS1/MAPK3/ARID3A/ADRA1A/ADCY2/ADTRP/CDH13/MAPT/SCARB1/AKAP6/EFNA5/PROM2/TNR/KCNE1/MALL/FYB2/NFAM1/RTN4R/TRPM8/KCNA3/SLC6A4/CHRNA3/CD226/THY1/CR1/NOS1/MYOF/SLC2A4",46
"GO:0043197","dendritic spine","31/2005","174/19886",0.17816091954023,1.76703643190873,3.40290132229739,0.00121259160738352,0.018832290065691,NA,"AKAP5/EPHB2/RPH3A/HAP1/SHISA7/LAMA2/KCNJ2/NEDD4/TENM2/ITGA8/CAMK2A/PTPRO/IGF2BP1/SYNPO/GRIN2A/GRIA2/MAPT/KCND3/NTRK2/EPHA4/GRIA3/GRIA1/GRM3/FARP1/ANKS1B/APBA2/OPRD1/SHANK3/DLG4/NOS1/SHISA9",31
"GO:0097729","9+2 motile cilium","32/2005","182/19886",0.175824175824176,1.74386012989504,3.37577786155414,0.00128032551205609,0.0194865542934937,NA,"CFAP69/PMFBP1/DNAH2/DNAH14/SPACA9/SLC26A8/PACRG/DNAH11/CCDC181/TCTE1/CFAP251/IFT81/DNAH3/PFKM/NME5/ACE/C2CD6/CFAP221/FSIP2/SAXO1/DNAH7/SCNN1A/DNAH5/CABYR/CFAP74/DNAH9/IFT172/WBP2NL/SPATA6L/TEKT4/CCR6/PTCHD3",32
"GO:0005604","basement membrane","19/2005","90/19886",0.211111111111111,2.09384316985314,3.48266479680389,0.00140290150609527,0.0209334911007549,NA,"SMOC2/LAMA2/FREM2/USH2A/MEGF9/VWA2/ACTA2/COL4A2/FREM1/SERPINF1/DST/EFNA5/LAMA1/COL4A4/COL8A1/COL15A1/TGFBI/AGRN/LAMC3",19
"GO:0044309","neuron spine","31/2005","176/19886",0.176136363636364,1.74695647245523,3.33297764788059,0.00146663717256529,0.0214636709292728,NA,"AKAP5/EPHB2/RPH3A/HAP1/SHISA7/LAMA2/KCNJ2/NEDD4/TENM2/ITGA8/CAMK2A/PTPRO/IGF2BP1/SYNPO/GRIN2A/GRIA2/MAPT/KCND3/NTRK2/EPHA4/GRIA3/GRIA1/GRM3/FARP1/ANKS1B/APBA2/OPRD1/SHANK3/DLG4/NOS1/SHISA9",31
"GO:0032590","dendrite membrane","11/2005","40/19886",0.275,2.72750623441397,3.66215911752914,0.00155204986844928,0.0222850933941491,NA,"AKAP5/SHISA7/GABRG3/ITGA8/SGCE/KCNC2/KCNB1/GRIA1/OPRD1/THY1/SHISA9",11
"GO:0035869","ciliary transition zone","16/2005","72/19886",0.222222222222222,2.20404544195068,3.42726062438744,0.00185848666234137,0.0261908953711441,NA,"NPHP1/CIBAR2/INTU/KIF17/USH2A/CC2D2A/IFT122/MAK/PCDHB13/RP1L1/RPGRIP1L/RPGRIP1/CPLANE1/RP1/MYO7A/FAM161A",16
"GO:0034704","calcium channel complex","17/2005","79/19886",0.215189873417722,2.13429716847123,3.38263491572204,0.00196951450976152,0.0267642953915806,NA,"CACNB4/RYR2/SCN11A/SCN3A/SCN9A/PDE4D/C2CD6/CACNB2/TRPC5/AKAP6/SCN1A/CACHD1/SCN2A/CACNA1E/CACNA1A/CACNA1F/PKD1L1",17
"GO:0098982","GABA-ergic synapse","17/2005","79/19886",0.215189873417722,2.13429716847123,3.38263491572204,0.00196951450976152,0.0267642953915806,NA,"PCLO/GABRD/GABRG3/GABRB2/GUCY1A1/PTPRO/ERBB4/MDGA1/KCNC2/CDH13/EFNA5/KCND3/NLGN3/SLC6A11/SV2A/SLC6A1/PLCB1",17
"GO:0005581","collagen trimer","18/2005","86/19886",0.209302325581395,2.07590326509308,3.3482196474888,0.00204790161244298,0.027341282931037,NA,"COL6A6/GLDN/COL6A3/C1QTNF2/COL9A1/MARCO/COL4A2/COL20A1/COL19A1/COLEC12/COL4A4/COL8A1/ADIPOQ/COL15A1/MSR1/CCBE1/C1QB/C1QTNF6",18
"GO:0016328","lateral plasma membrane","15/2005","67/19886",0.223880597014925,2.22049354226374,3.35085860874661,0.00235505458610152,0.0308999403452286,NA,"SLC16A1/IQGAP3/DMD/ERBB3/DSG2/GPSM2/BVES/SLC16A3/PTPRO/ATP1B2/KCNB1/ANK3/FGF13/NSG1/MPP7",15
"GO:0000940","outer kinetochore","7/2005","20/19886",0.35,3.47137157107232,3.70272887928732,0.00248731321791701,0.0320821247260144,NA,"CENPF/NDC80/BUB1B/SPC25/KNL1/SKA1/SPC24",7
"GO:0001750","photoreceptor outer segment","19/2005","95/19886",0.2,1.98364089775561,3.21801893588042,0.00270603538044622,0.0334303717830597,NA,"GUCA1B/GUCA1A/MAGI2/SLC24A4/KIF17/CERKL/SAG/EYS/CNGB1/MAK/PCDHB13/RP1L1/GRK4/RP1/RAB27A/CACNA1F/PDE6A/MYO7A/PPEF2",19
"GO:0005891","voltage-gated calcium channel complex","13/2005","55/19886",0.236363636363636,2.34430287916572,3.3429528468933,0.00271008213164479,0.0334303717830597,NA,"CACNB4/SCN11A/SCN3A/SCN9A/PDE4D/C2CD6/CACNB2/SCN1A/CACHD1/SCN2A/CACNA1E/CACNA1A/CACNA1F",13
"GO:0000137","Golgi cis cisterna","9/2005","31/19886",0.290322580645161,2.87947872254847,3.50677094202172,0.00272363081543981,0.0334303717830597,NA,"GOLGA6C/GOLGA8J/ATL1/GOLGA8R/GOLGA8G/NSG2/GOLGA6B/SMPD3/GOLGA8N",9
"GO:0032281","AMPA glutamate receptor complex","8/2005","26/19886",0.307692307692308,3.05175522731632,3.50547347296474,0.00311876653024788,0.0376727195161689,NA,"CACNG5/SHISA7/CPT1C/GRIA2/GRIA3/GRIA1/DLG4/SHISA9",8
"GO:0043194","axon initial segment","7/2005","21/19886",0.333333333333333,3.30606816292602,3.54047544985383,0.00340987808811187,0.0405455816414552,NA,"LGI1/TRIM46/LRRC7/CNTN2/NFASC/SCN1A/ANK3",7
"GO:0019897","extrinsic component of plasma membrane","23/2005","126/19886",0.182539682539683,1.8104658987452,3.0559808829152,0.00356658351387994,0.0417564623701944,NA,"CDH15/FRK/GNG4/PTK6/LCK/DTNA/NOD2/GNAO1/CDH12/CNR2/DNAJC6/ESYT3/CDH11/KCNAB2/CDH2/CDH3/SNAP25/CDH18/CDH13/GRAMD2A/FARP1/DLG4/CDH6",23
"GO:0098636","protein complex involved in cell adhesion","13/2005","57/19886",0.228070175438596,2.26204663779149,3.19511511820805,0.00378175261268219,0.0436047536098659,NA,"ITGA10/ITGA1/CD28/TNN/LAMA2/JAM2/ITGA8/ITGB8/ITGB6/TNR/LAMA1/ITGA2B/ITGAL",13
"GO:0001772","immunological synapse","11/2005","45/19886",0.244444444444444,2.42444998614575,3.20328638772581,0.00426180395844755,0.0484064598862475,NA,"CRTAM/LCK/CD28/SNX27/CARD11/HAVCR2/PTPRJ/CD6/FYB2/PRKCQ/SCIMP",11
